Id,Title,ViewCount,AnswerCount,FavoriteCount
"36999739","What does ==$0 (double equals dollar zero) mean in Chrome Developer Tools?","150324","5","47"
"31673587","Error: unable to verify the first certificate in nodejs","150319","8","14"
"3020049","How to enable curl in xampp?","150315","7","17"
"972511","View array in Visual Studio debugger?","150299","5","78"
"12269254","How to resolve ""Input string was not in a correct format."" error?","150291","4","2"
"3614212","jQuery, get html of a whole element","150279","5","21"
"2226666","Background Image for Select (dropdown) does not work in Chrome","150277","4","17"
"467016","Can I dynamically add HTML within a div tag from C# on load event?","150273","5","12"
"993984","What are the advantages of NumPy over regular Python lists?","150272","6","179"
"11205719","How to open a folder in Windows Explorer from VBA?","150264","11","10"
"5033627","Static variable inside of a function in C","150264","13","23"
"2115214","link_to image tag. how to add class to a tag","150261","11","26"
"43230194","How to use Redirect in the new react-router-dom of Reactjs","150258","8","22"
"19018536","How do I toggle an ng-show in AngularJS based on a boolean?","150249","6","24"
"11765301","How do I get the unix timestamp in C as an int?","150249","4","13"
"1841863","size of struct in C","150247","4","16"
"2570756","What are database constraints?","150243","9","38"
"15146052","What does the arrow operator, '->', do in Java?","150242","5","21"
"6202223","Auto code completion on Eclipse","150233","11","38"
"14425826","Variable is accessed within inner class. Needs to be declared final","150228","5","21"
"5516119","Regular expression to match characters at beginning of line only","150227","8","10"
"6098646","Object cannot be cast from DBNull to other types","150226","6","4"
"18337536","Android Overriding onBackPressed()","150226","8","16"
"11619790","How to open existing project in Eclipse","150222","7","21"
"18681595","Tar a directory, but don't store full absolute paths in the archive","150219","6","48"
"5914422","Proper way to initialize C++ structs","150219","5","29"
"15613626","Scanner is never closed","150218","4","7"
"1741439","ASP MVC in IIS 7 results in: HTTP Error 403.14 - Forbidden","150217","28","44"
"12410548","The thread has exited with code 0 (0x0) with no unhandled exception","150215","6","8"
"18592173","Select objects based on value of variable in object using jq","150213","3","46"
"346980","How should I choose an authentication library for CodeIgniter?","150191","11","263"
"936304","Binding to static property","150191","11","41"
"11182180","Understanding Fragment's setRetainInstance(boolean)","150187","4","159"
"13816944","Replace text inside td using jQuery having td containing other elements","150183","6","11"
"1518417","How to send a model in jQuery $.ajax() post request to MVC controller method","150182","7","20"
"32712301","Create empty data frame with column names by assigning a string vector?","150182","1","7"
"14893399","Rebase feature branch onto another feature branch","150179","3","66"
"12737297","VBA: activating/selecting a worksheet/row/cell","150171","1","2"
"5990386","Datatables - Search Box outside datatable","150168","11","46"
"3531314","Should I write script in the body or the head of the html?","150168","5","31"
"14375387","iPhone app could not be installed at this time","150166","20","19"
"462390","How to stretch in width a WPF user control to its window?","150160","7","10"
"4374650","How do I center content in a div using CSS?","150150","4","8"
"16006572","plotting different colors in matplotlib","150146","3","23"
"1593413","How to implement a property in an interface","150142","6","15"
"20430119","Send password when using scp to copy files from one server to another","150138","6","4"
"16100300","ASP.NET MVC: Custom Validation by DataAnnotation","150129","6","61"
"12850345","how to combine two data frames in python pandas","150126","4","15"
"1000040","Data binding to SelectedItem in a WPF Treeview","150126","18","58"
"9957860","Detect user scroll down or scroll up in jQuery","150126","1","13"
"11345954","push() a two-dimensional array","150125","7","5"
"12986542","How to solve ""Connection reset by peer: socket write error""?","150124","5","5"
"5270227","How to hide/show more text within a certain length (like youtube)","150121","14","21"
"31735228","How to make a simple collection view with Swift","150121","5","114"
"14386","fopen deprecated warning","150120","10","21"
"15303031","WooCommerce - get category for product page","150116","4","10"
"6309541","How do I convert a number to a numeric, comma-separated formatted string?","150110","8","6"
"3395825","How to print formatted BigDecimal values?","150109","6","15"
"6535444","Combine two arrays","150106","6","15"
"2017456","With jQuery, how do I capitalize the first letter of a text field while the user is still editing that field?","150102","19","10"
"24067719","How to use UIVisualEffectView to Blur Image?","150100","7","103"
"1208067","Where's my JSON data in my incoming Django request?","150088","12","47"
"5440197","passing php variable using url","150088","6","10"
"22604196","Difference between return 1, return 0, return -1 and exit?","150075","6","17"
"7301018","Programmatically change UITextField Keyboard type","150075","12","39"
"8619406","CSS :selected pseudo class similar to :checked, but for <select> elements","150073","3","13"
"13428042","AngularJS - Access to child scope","150072","7","44"
"5553352","How do I check if file exists in Makefile so I can delete it?","150061","9","18"
"3690092","What programming language does facebook use?","150061","4","18"
"696626","Java FileReader encoding issue","150059","4","28"
"25905086","Multiple Buttons' OnClickListener() android","150043","10","54"
"586363","Why is super.super.method(); not allowed in Java?","150039","22","101"
"15958565","Should you use rgba(0, 0, 0, 0) or rgba(255, 255, 255, 0) for transparency in CSS?","150037","3","3"
"13573204","psql: could not connect to server: No such file or directory (Mac OS X)","150031","21","77"
"13913941","How to fix SSL certificate error when running Npm on Windows?","150030","7","32"
"31021764","Where does Chrome store cookies?","150027","5","15"
"3434581","Accessing a class' member variables in Python?","150025","4","40"
"16136383","Reading a text file using OpenFileDialog in windows forms","150025","2","4"
"4600172","How do I add the Java API documentation to Eclipse?","150019","13","43"
"6729366","What is the difference between AF_INET and PF_INET in socket programming?","150019","7","64"
"3881","IllegalArgumentException or NullPointerException for a null parameter?","150018","26","134"
"13759120","AngularJs ReferenceError: $http is not defined","150015","3","19"
"37085665","In which conda environment is Jupyter executing?","150013","7","74"
"7984169","Remove trailing newline from the elements of a string list","150009","6","25"
"5282588","How can I bring my application window to the front?","150008","7","14"
"1042312","How to reset a timer in C#?","150006","10","6"
"13358499","Preventing twitter bootstrap carousel from auto sliding on page load","150000","10","17"
"26721491","How to recover the deleted files using ""rm -R"" command in linux server?","150000","3","5"
"14939010","Get value from text area","149999","6","3"
"9506189","javascript /jQuery - For Loop","149992","3","2"
"14359616","How to convert a Date to a formatted string in VB.net?","149990","5","2"
"4822422","Output array to CSV in Ruby","149982","6","30"
"39603667","Failed to create provisioning profile","149982","13","23"
"22111060","What is the difference between ""expose"" and ""publish"" in Docker?","149982","5","131"
"14987017","Vlookup referring to table data in a different sheet","149978","7","3"
"4819060","Allow Google Chrome to use XMLHttpRequest to load a URL from a local file","149971","4","50"
"14468659","jQuery Mobile: document ready vs. page events","149971","5","169"
"20978189","How ""304 Not Modified"" works?","149968","2","31"
"9880472","Determine distance from the top of a div to top of window with javascript","149965","4","32"
"1823317","Get the current first responder without using a private API","149963","27","151"
"31242812","How can a divider line be added in an Android RecyclerView?","149958","18","57"
